Image,SSIM_Input_Colour,PSNR_Input_Colour,SSIM_Bilateral_Gaussian,PSNR_Bilateral_Gaussian,SSIM_Flip_Bilateral_Gaussian,PSNR_Flip_Bilateral_Gaussian
pinterest_259871840969966885.jpg,0.9549499146463667,31.294466576155525,0.8328344633419222,30.04588890735289,0.8352928882421692,30.067041981097184
pinterest_259871840970151443.jpg,0.9733595392596303,34.21603506092644,0.8994349337913401,31.209810647220102,0.8863043465926653,29.739578040090425
pinterest_259871840970193420.jpg,0.9056677223150912,28.96156151492103,0.6958179533067281,28.538087490679324,0.7000806422006088,28.574563090088883
pinterest_259871840970216205.jpg,0.8391305992007386,29.55100382389024,0.7116193199001897,28.923011988925083,0.711112056505821,28.90761276524436
pinterest_259871840970276517.jpg,0.9155487020001053,28.884641792048853,0.7807081727297254,28.580224573959253,0.7825407165026629,28.597156105863846
pinterest_259871840970612025.jpg,0.9313693454381369,30.017148364999244,0.8964696919320013,29.144415314826336,0.9060343289044913,30.029301074485485
pinterest_259871840970612063.jpg,0.9534777284362671,30.476196328905765,0.8066265801600633,29.378860138550444,0.8129767856746587,29.711574347722834
pinterest_259871840970612070.jpg,0.9584931977908386,29.752264006359013,0.8606732227249493,29.179978446258794,0.8627197782995379,29.20882519223708
pinterest_259871840970612077.jpg,0.9206778664741552,27.25833983229316,0.9011739073740364,27.310320503115392,0.8951431977027805,27.391550086827188
pinterest_259871840970618399.jpg,0.9730628611523136,31.051699841521398,0.8738311564417337,29.952776126134545,0.8675671608815305,30.03220886591396
pinterest_259871840970623361.jpg,0.9472301913969629,30.546801742847705,0.8481698526524722,29.798396106166543,0.8343667535720373,29.486176770481567
pinterest_259871840970627354.jpg,0.8691049280612138,28.4719906411216,0.8228220662671873,28.309106306282796,0.8623066273661207,28.82751250841888
pinterest_259871840970671372.jpg,0.8734674733545406,29.169889327689678,0.7552425173814,28.697634795310975,0.7414022062630083,28.66554711811373
pinterest_259871840970671576.jpg,0.9087337204710018,30.205903812010902,0.838128362475082,30.741812522580325,0.8351841250726535,30.616861841220064
pinterest_259871840970671582.jpg,0.9816492579745585,32.78809065429671,0.937033724158585,31.243337505071604,0.9327633698801211,30.552149586257208
pinterest_259871840970671583.jpg,0.9338963620009353,28.71906580375134,0.7926153040117064,28.543810754406913,0.7852169023977397,28.55149946787458
pinterest_259871840970676807.jpg,0.9289409923095672,30.434165915301353,0.8992972137751322,29.555899863867012,0.8366072640626091,28.444142381176686
pinterest_259871840970692545.jpg,0.9425361964262176,30.271499188060712,0.8736076552654759,29.792528219369,0.8793120739741148,29.77616635541373
pinterest_259871840970702190.jpg,0.91103902188591,28.58646644904328,0.8509408173301142,28.606066719348018,0.8391395320038417,28.69263268703428
pinterest_259871840970702215.jpg,0.8971893341025253,29.02594564498417,0.8541321165135182,28.98806098197305,0.855715333522972,29.053467375410293
pinterest_259871840970709213.jpg,0.9202228017001968,30.123035240784183,0.9045526952007504,29.90779024320108,0.9150125672007859,30.181603969533256
pinterest_259871840970709214.jpg,0.9670851439932466,30.369176918755244,0.9457035827430543,30.307783447616288,0.9401650750654018,30.316437933496726
pinterest_259871840970709271.jpg,0.9038263765940538,28.08626940835044,0.8218963760989239,27.94310222934846,0.8453893023474519,28.385383897261374
pinterest_259871840970729753.jpg,0.903188517796115,29.587080235794794,0.8761212118979961,29.354372295692723,0.8684393234934372,29.261966669006313
pinterest_259871840970743322.jpg,0.9438298846067822,31.219109175007542,0.9018246208794394,30.734206466290864,0.9006438525107802,30.856074926353756
pinterest_259871840970743459.jpg,0.9453320360601118,30.13123303480195,0.8661864289714597,29.680711502603934,0.8516279371211306,29.01230995409933
pinterest_259871840970745643.jpg,0.9324583495250894,30.899527017117173,0.8722381590096365,29.78903323010309,0.85461836128043,29.32339468279114
pinterest_259871840970745752.jpg,0.902789420686816,28.610530006617402,0.7958472453200716,28.406852982867473,0.7967756498644514,28.407071674572023
pinterest_259871840970745760.jpg,0.8595170360568302,28.92328389169424,0.7373428166260126,28.558377770638614,0.7264071149342941,28.514050704337116
pinterest_259871840970745774.jpg,0.9609389071006493,30.303777128325308,0.8551711995577952,29.169142225258327,0.8534466286416252,29.164248694614713
pinterest_259871840970745777.jpg,0.9513674973561245,29.99524070741633,0.8419061545099545,29.504157813182395,0.8367154325989384,29.461419332609502
pinterest_259871840970745780.jpg,0.9595058122801837,30.88396804744559,0.8250522125790521,28.601215371682255,0.8341714254421208,28.791519281790183
pinterest_259871840970745782.jpg,0.9459817201594887,30.726048699942314,0.8806682459260616,31.432268604441465,0.8745409908334306,31.386918435264054
pinterest_259871840970745784.jpg,0.9455051921238437,29.875356658746167,0.913194238443969,29.33232831614118,0.9096110886066898,29.547118358563253
pinterest_259871840970745786.jpg,0.9564881137501168,30.9872571492477,0.8979473251760774,30.46206700411552,0.896646962360014,30.386396521623922
pinterest_259871840970745788.jpg,0.9750328795249831,31.276310387027763,0.8677328475909364,29.994572252129426,0.8665309587082195,30.035692762206043
pinterest_259871840970745789.jpg,0.955095382565114,31.3391663439392,0.8994441929600785,30.566772774814005,0.8977229103882268,30.554935813532182
pinterest_259871840970745790.jpg,0.8952277485118721,30.431543570137073,0.8968261450930094,30.657241797087423,0.9038419288399204,30.33773576311747
pinterest_259871840970745792.jpg,0.956881148345202,31.030835380417884,0.8716641692154597,30.217560563967215,0.8676709016089875,30.022937410184213
pinterest_259871840970745795.jpg,0.9169510501653102,30.916390254498488,0.8850829037938248,30.59578098199428,0.8895090492565819,30.693337218534893
pinterest_259871840970745797.jpg,0.9421635012123879,31.01520923535089,0.7544865986719244,29.072466194688005,0.879195658277479,30.415055855698903
pinterest_259871840970745798.jpg,0.8639213335415877,29.263947545265996,0.8125866541786447,28.95827384178289,0.7662979051261902,29.02624396525178
pinterest_259871840970745799.jpg,0.9057858164345699,28.574175568385215,0.8865077382904046,28.62612093110056,0.8947470719092528,28.644094220994614
pinterest_259871840970745801.jpg,0.9413482002093326,30.954172473539103,0.8507348705657604,30.143048826392622,0.8551219454868214,29.8680441095646
pinterest_259871840970745804.jpg,0.8918728247317406,28.133117997215848,0.8284676674653967,28.07805687150733,0.8344888433212482,27.7532884115198
pinterest_259871840970745805.jpg,0.9555483042784824,29.076175689794464,0.9148111656559411,28.400502209590172,0.9150241344468336,28.29796300951231
pinterest_259871840970745807.jpg,0.9465630875506257,32.03528131076863,0.9103918119378792,30.625221249956635,0.9051651666001606,30.844382176928853
pinterest_259871840970745808.jpg,0.9622189944328655,30.705599015152025,0.9087388331951655,30.031368187829624,0.9050568113663046,29.835438702339832
pinterest_259871840970745809.jpg,0.8939335703135747,32.41863038546097,0.8595599138434787,31.62289183645666,0.8436511100159653,31.316950122485565
pinterest_259871840970745810.jpg,0.9249680136857367,29.521772933776532,0.9040170909957254,29.343902662462543,0.9093541717760457,29.683373243623468
pinterest_259871840970745812.jpg,0.9678855045955791,30.070707930876882,0.8503787521855063,29.239941889612695,0.8503861764929684,29.15577328711445
pinterest_259871840970745815.jpg,0.9443224627998879,32.39244947299649,0.9074811191924993,30.870366067913896,0.9145726951513469,31.71134527809542
pinterest_259871840970745818.jpg,0.8881612788666543,29.103972950266463,0.8640146248074673,29.131788853920785,0.8341770777152261,29.23655755424624
pinterest_259871840970745820.jpg,0.8835207097346505,27.974058906338144,0.8249312783333526,28.137631239592192,0.8198883999326942,28.184200692783957
pinterest_259871840970745821.jpg,0.8581341085874615,27.64580646493853,0.7695777955056874,27.833558211751516,0.7444550358115077,27.627604878815127
pinterest_259871840970745823.jpg,0.9610209852173544,31.628972406044376,0.9244419070000652,30.284031468020384,0.933671886685311,30.947719482462087
pinterest_259871840970745825.jpg,0.9619121889864607,30.158025956880934,0.8366199112091289,28.703386922987786,0.8424022231924643,29.205722103728302
pinterest_259871840970745827.jpg,0.926293735789831,30.75785801329028,0.8555586336909439,29.825680109064482,0.8511671800858567,29.17802371544987
pinterest_259871840970745828.jpg,0.928084945434508,27.805151739173304,0.7818927977970249,28.009884592054377,0.773861811951608,27.96212685931924
pinterest_259871840970745835.jpg,0.9432230149035625,31.186516920399928,0.8875237513293667,30.547988525755933,0.8802669468875078,30.201244073707425
pinterest_259871840970745840.jpg,0.9182041709893309,30.066615404576705,0.8634268848394195,29.923469417426478,0.8808842860964213,30.313541032864816
pinterest_259871840970745843.jpg,0.95758983537419,31.37773604989995,0.8621817483862019,30.14483854167566,0.8634438492173233,30.038467873252394
pinterest_259871840970745846.jpg,0.9484221901120174,30.79433664740221,0.8927556431231145,29.982617763011422,0.888352749380653,29.771508309748672
